Scope,Operation,Status Code,Reason
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01LOADINGVMSAPENIC01,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01LOADINGVMSAPENIC01' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01LOADINGVMSAPENIC01' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01-GRAFANA01-EP-EUS2.NIC.1663B8D7-A0EF-4361-A2F0-955CC710E4EF,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01-GRAFANA01-EP-EUS2.NIC.1663B8D7-A0EF-4361-A2F0-955CC710E4EF' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NET_MGMT-RG-EUS2/providers/Microsoft.Network/networkInterfaces/N01-GRAFANA01-EP-EUS2.NIC.1663B8D7-A0EF-4361-A2F0-955CC710E4EF' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-AE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-AE335_Z1,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-AE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-AE335_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-AE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-AE335_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-NE-VWCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-NE-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-NE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-NE-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-CNC/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-CNC684_Z1,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-CNC/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-CNC684_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-CNC/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-CNC684_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-ZSCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-ZSCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-ZSCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-ZSCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-ZSCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-ZSCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-VWCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-EUS2/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-EUS2471_Z1,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-EUS2/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-EUS2471_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-EUS2/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-EUS2471_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-DPCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-DPCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-DPCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-DPCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNC-DPCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNC-DPCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CUS-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CUS-VWCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CUS-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CUS-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CUS-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CUS-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-WE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-WE82_Z1,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-WE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-WE82_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-RIGTEST-RG01-WE/providers/Microsoft.Network/networkInterfaces/N01-RIGTEST-VM01-WE82_Z1' or the scope is invalid. If access was recently granted, please refresh your credentials."
/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNE-VWCC-CCVM-1-FWD-NIC,begin_get_effective_route_table,403,"(AuthorizationFailed) The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNE-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials.
Code: AuthorizationFailed
Message: The client 'Ratnavo.Dutta@blackbaud.me' with object id '5ffedb4b-5d5c-4258-9368-af5cc665825b' does not have authorization to perform action 'Microsoft.Network/networkInterfaces/effectiveRouteTable/action' over scope '/subscriptions/150ea8a8-4006-49a6-8c11-b7d7c2942e61/resourceGroups/N01-CNE-VWCC-RG/providers/Microsoft.Network/networkInterfaces/N01-CNE-VWCC-CCVM-1-FWD-NIC' or the scope is invalid. If access was recently granted, please refresh your credentials."
